doc_id,label,label_id,thread_group_id,thread_group_size,thread_group_n_classes,split
doc_05646,comp.windows.x,4,thread_group_03810,2,1,train
doc_05647,comp.graphics,0,thread_group_02680,2,1,train
doc_05648,comp.sys.mac.hardware,3,thread_group_03257,1,1,train
doc_05649,sci.electronics,6,thread_group_03258,2,1,train
doc_05650,comp.windows.x,4,thread_group_03259,2,1,val
doc_05651,comp.graphics,0,thread_group_03260,1,1,train
doc_05652,sci.crypt,5,thread_group_03666,2,1,test
doc_05653,sci.crypt,5,thread_group_00118,234,1,train
doc_05654,comp.sys.ibm.pc.hardware,2,thread_group_03261,3,1,train
doc_05655,comp.sys.ibm.pc.hardware,2,thread_group_01606,2,1,train
doc_05656,comp.windows.x,4,thread_group_03262,1,1,train
doc_05657,sci.electronics,6,thread_group_00534,5,1,test
doc_05658,sci.crypt,5,thread_group_03263,2,1,val
doc_05659,sci.crypt,5,thread_group_03264,1,1,train
doc_05660,sci.electronics,6,thread_group_03265,2,1,train
doc_05661,comp.sys.mac.hardware,3,thread_group_03266,2,1,train
doc_05662,comp.windows.x,4,thread_group_03267,1,1,train
doc_05663,sci.electronics,6,thread_group_03268,1,1,train
doc_05664,comp.os.ms-windows.misc,1,thread_group_03269,2,1,train
doc_05665,comp.windows.x,4,thread_group_03270,1,1,train
doc_05666,comp.windows.x,4,thread_group_03271,1,1,train
doc_05667,sci.electronics,6,thread_group_01126,4,1,val
doc_05668,sci.electronics,6,thread_group_03664,2,1,val
doc_05669,sci.crypt,5,thread_group_00118,234,1,train
doc_05670,comp.windows.x,4,thread_group_02308,2,1,test
doc_05671,sci.crypt,5,thread_group_03272,1,1,train
doc_05672,sci.electronics,6,thread_group_03273,1,1,train
doc_05673,comp.sys.mac.hardware,3,thread_group_03274,1,1,test
doc_05674,sci.crypt,5,thread_group_01802,8,1,train
doc_05675,sci.crypt,5,thread_group_00171,6,1,train
doc_05676,sci.electronics,6,thread_group_00867,5,1,val
doc_05677,comp.graphics,0,thread_group_00529,3,1,test
doc_05678,sci.crypt,5,thread_group_03275,1,1,train
doc_05679,sci.crypt,5,thread_group_03276,1,1,train
doc_05680,comp.graphics,0,thread_group_02972,2,1,train
doc_05681,sci.crypt,5,thread_group_00613,22,1,val
doc_05682,sci.electronics,6,thread_group_03277,1,1,train
doc_05683,comp.windows.x,4,thread_group_03278,1,1,train
doc_05684,comp.sys.mac.hardware,3,thread_group_03279,1,1,train
doc_05685,comp.graphics,0,thread_group_03280,1,1,train
doc_05686,comp.os.ms-windows.misc,1,thread_group_03281,1,1,train
doc_05687,comp.sys.mac.hardware,3,thread_group_03282,1,1,train
doc_05688,comp.sys.ibm.pc.hardware,2,thread_group_03283,1,1,train
doc_05689,sci.electronics,6,thread_group_01854,17,1,train
doc_05690,comp.windows.x,4,thread_group_01638,3,1,train
doc_05691,comp.windows.x,4,thread_group_03284,1,1,val
doc_05692,comp.os.ms-windows.misc,1,thread_group_00816,5,1,train
doc_05693,sci.crypt,5,thread_group_00825,4,1,train
doc_05694,comp.sys.ibm.pc.hardware,2,thread_group_00942,4,1,val
doc_05695,comp.sys.mac.hardware,3,thread_group_00780,4,1,train
doc_05696,comp.os.ms-windows.misc,1,thread_group_00215,11,1,train
doc_05697,comp.os.ms-windows.misc,1,thread_group_03285,1,1,test
doc_05698,comp.sys.mac.hardware,3,thread_group_03286,2,1,train
doc_05699,comp.sys.mac.hardware,3,thread_group_03287,2,1,train
doc_05700,sci.electronics,6,thread_group_03288,1,1,train
doc_05701,comp.sys.ibm.pc.hardware,2,thread_group_03289,1,1,train
doc_05702,comp.os.ms-windows.misc,1,thread_group_03290,2,1,train
doc_05703,sci.electronics,6,thread_group_03291,1,1,train
doc_05704,comp.sys.mac.hardware,3,thread_group_00571,5,1,train
doc_05705,comp.sys.mac.hardware,3,thread_group_03292,2,1,test
doc_05706,comp.sys.mac.hardware,3,thread_group_03293,1,1,train
doc_05707,comp.sys.mac.hardware,3,thread_group_03294,2,1,val
doc_05708,sci.crypt,5,thread_group_00118,234,1,train
doc_05709,sci.electronics,6,thread_group_01546,3,1,train
doc_05710,comp.sys.mac.hardware,3,thread_group_00430,27,1,train
doc_05711,comp.graphics,0,thread_group_03295,1,1,val
doc_05712,comp.sys.mac.hardware,3,thread_group_03296,1,1,train
doc_05713,sci.crypt,5,thread_group_03297,1,1,train
doc_05714,comp.graphics,0,thread_group_03298,1,1,train
doc_05715,comp.sys.mac.hardware,3,thread_group_03299,1,1,train
doc_05716,comp.sys.ibm.pc.hardware,2,thread_group_03300,1,1,train
doc_05717,sci.electronics,6,thread_group_03301,3,1,test
doc_05718,comp.windows.x,4,thread_group_03302,1,1,train
doc_05719,comp.sys.mac.hardware,3,thread_group_00110,2,1,train
doc_05720,comp.sys.ibm.pc.hardware,2,thread_group_03303,1,1,train
doc_05721,comp.graphics,0,thread_group_03304,2,1,train
doc_05722,comp.graphics,0,thread_group_03305,1,1,train
doc_05723,comp.sys.mac.hardware,3,thread_group_01924,2,1,train
doc_05724,sci.crypt,5,thread_group_02627,13,1,val
doc_05725,comp.sys.ibm.pc.hardware,2,thread_group_03306,1,1,train
doc_05726,sci.crypt,5,thread_group_02971,2,1,train
doc_05727,comp.sys.ibm.pc.hardware,2,thread_group_03307,2,1,val
doc_05728,comp.graphics,0,thread_group_00529,3,1,test
doc_05729,comp.sys.ibm.pc.hardware,2,thread_group_03308,2,1,train
doc_05730,comp.graphics,0,thread_group_00066,7,1,train
doc_05731,comp.graphics,0,thread_group_02471,3,1,train
doc_05732,comp.windows.x,4,thread_group_03309,1,1,test
doc_05733,comp.sys.mac.hardware,3,thread_group_03310,1,1,train
doc_05734,sci.electronics,6,thread_group_00721,7,1,train
doc_05735,sci.crypt,5,thread_group_00118,234,1,train
doc_05736,comp.sys.mac.hardware,3,thread_group_00337,2,1,val
doc_05737,comp.windows.x,4,thread_group_03311,1,1,val
doc_05738,sci.crypt,5,thread_group_00118,234,1,train
doc_05739,comp.sys.ibm.pc.hardware,2,thread_group_03312,1,1,test
doc_05740,comp.os.ms-windows.misc,1,thread_group_00442,3,1,train
doc_05741,comp.graphics,0,thread_group_00951,3,1,train
doc_05742,sci.crypt,5,thread_group_01980,3,1,test
doc_05743,comp.sys.ibm.pc.hardware,2,thread_group_02136,3,1,train
doc_05744,comp.graphics,0,thread_group_03313,1,1,train
doc_05745,comp.windows.x,4,thread_group_00918,14,1,train
doc_05746,comp.sys.mac.hardware,3,thread_group_03314,3,1,train
doc_05747,comp.sys.ibm.pc.hardware,2,thread_group_03315,2,1,train
doc_05748,comp.sys.ibm.pc.hardware,2,thread_group_03316,1,1,test
doc_05749,sci.crypt,5,thread_group_00231,47,1,val
doc_05750,sci.crypt,5,thread_group_03355,2,1,train
doc_05751,sci.crypt,5,thread_group_02717,14,1,train
doc_05752,comp.sys.ibm.pc.hardware,2,thread_group_00791,3,1,val
doc_05753,sci.crypt,5,thread_group_00084,27,1,test
doc_05754,comp.sys.ibm.pc.hardware,2,thread_group_03317,1,1,val
doc_05755,comp.os.ms-windows.misc,1,thread_group_00377,6,1,val
doc_05756,sci.electronics,6,thread_group_02204,3,1,train
doc_05757,comp.windows.x,4,thread_group_02524,2,1,train
doc_05758,comp.os.ms-windows.misc,1,thread_group_01048,3,1,train
doc_05759,comp.sys.ibm.pc.hardware,2,thread_group_03318,2,1,train
doc_05760,comp.sys.ibm.pc.hardware,2,thread_group_03319,1,1,train
doc_05761,sci.electronics,6,thread_group_01507,2,1,train
doc_05762,comp.sys.ibm.pc.hardware,2,thread_group_03320,1,1,val
doc_05763,comp.graphics,0,thread_group_00433,4,1,train
doc_05764,comp.sys.mac.hardware,3,thread_group_03321,1,1,test
doc_05765,comp.os.ms-windows.misc,1,thread_group_03322,1,1,val
doc_05766,comp.sys.ibm.pc.hardware,2,thread_group_00749,7,1,train
doc_05767,comp.sys.ibm.pc.hardware,2,thread_group_02263,4,1,train
doc_05768,comp.graphics,0,thread_group_03323,1,1,train
doc_05769,comp.graphics,0,thread_group_02087,2,1,val
doc_05770,comp.os.ms-windows.misc,1,thread_group_00835,14,1,train
doc_05771,comp.graphics,0,thread_group_03324,1,1,train
doc_05772,comp.sys.ibm.pc.hardware,2,thread_group_03325,1,1,train
doc_05773,sci.crypt,5,thread_group_02799,3,1,train
doc_05774,sci.electronics,6,thread_group_01854,17,1,train
doc_05775,sci.electronics,6,thread_group_02395,4,1,train
doc_05776,sci.electronics,6,thread_group_03326,1,1,train
doc_05777,comp.os.ms-windows.misc,1,thread_group_01116,6,1,train
doc_05778,comp.sys.ibm.pc.hardware,2,thread_group_03327,1,1,train
doc_05779,sci.electronics,6,thread_group_03328,1,1,train
doc_05780,sci.crypt,5,thread_group_01802,8,1,train
doc_05781,comp.os.ms-windows.misc,1,thread_group_03329,3,1,test
doc_05782,comp.sys.mac.hardware,3,thread_group_00771,5,1,train
doc_05783,comp.windows.x,4,thread_group_03330,1,1,test
doc_05784,comp.sys.ibm.pc.hardware,2,thread_group_03331,2,1,train
doc_05785,comp.sys.mac.hardware,3,thread_group_00218,2,1,train
doc_05786,comp.windows.x,4,thread_group_03332,1,1,train
doc_05787,comp.os.ms-windows.misc,1,thread_group_00669,2,1,train
doc_05788,comp.windows.x,4,thread_group_03333,1,1,train
doc_05789,sci.crypt,5,thread_group_01893,2,1,test
doc_05790,comp.sys.mac.hardware,3,thread_group_03054,2,1,train
doc_05791,comp.os.ms-windows.misc,1,thread_group_01731,3,1,train
doc_05792,comp.sys.ibm.pc.hardware,2,thread_group_03334,2,1,train
doc_05793,comp.sys.ibm.pc.hardware,2,thread_group_03335,1,1,train
doc_05794,comp.graphics,0,thread_group_03336,1,1,test
doc_05795,comp.windows.x,4,thread_group_03337,2,1,train
doc_05796,sci.electronics,6,thread_group_00509,46,1,train
doc_05797,comp.sys.mac.hardware,3,thread_group_01349,2,1,train
doc_05798,comp.sys.mac.hardware,3,thread_group_03338,1,1,train
doc_05799,comp.windows.x,4,thread_group_03339,1,1,train
doc_05800,comp.os.ms-windows.misc,1,thread_group_00154,6,1,train
doc_05801,comp.sys.ibm.pc.hardware,2,thread_group_03340,1,1,val
doc_05802,comp.sys.ibm.pc.hardware,2,thread_group_00744,5,1,train
doc_05803,comp.sys.ibm.pc.hardware,2,thread_group_03341,1,1,train
doc_05804,comp.os.ms-windows.misc,1,thread_group_00203,9,1,train
doc_05805,sci.crypt,5,thread_group_00723,7,1,train
doc_05806,comp.windows.x,4,thread_group_03342,1,1,train
doc_05807,comp.sys.ibm.pc.hardware,2,thread_group_03343,2,1,val
doc_05808,comp.graphics,0,thread_group_03344,1,1,val
doc_05809,comp.sys.ibm.pc.hardware,2,thread_group_01122,7,1,test
doc_05810,comp.windows.x,4,thread_group_01224,4,1,train
doc_05811,comp.os.ms-windows.misc,1,thread_group_02855,5,1,train
doc_05812,sci.crypt,5,thread_group_03345,1,1,test
doc_05813,comp.graphics,0,thread_group_00508,13,1,val
doc_05814,comp.sys.mac.hardware,3,thread_group_03346,2,1,val
doc_05815,sci.electronics,6,thread_group_00019,8,1,train
doc_05816,sci.crypt,5,thread_group_03347,1,1,train
doc_05817,comp.sys.ibm.pc.hardware,2,thread_group_03348,1,1,test
doc_05818,comp.sys.mac.hardware,3,thread_group_03349,1,1,test
doc_05819,sci.electronics,6,thread_group_00509,46,1,train
doc_05820,comp.sys.ibm.pc.hardware,2,thread_group_03350,1,1,val
doc_05821,sci.crypt,5,thread_group_00987,6,1,test
doc_05822,comp.sys.ibm.pc.hardware,2,thread_group_03351,2,1,train
doc_05823,sci.electronics,6,thread_group_00255,17,1,train
doc_05824,comp.sys.mac.hardware,3,thread_group_02337,4,1,test
doc_05825,comp.graphics,0,thread_group_03352,2,1,train
doc_05826,comp.os.ms-windows.misc,1,thread_group_03353,1,1,val
doc_05827,comp.windows.x,4,thread_group_03354,1,1,train
doc_05828,sci.crypt,5,thread_group_00118,234,1,train
doc_05829,sci.crypt,5,thread_group_03355,2,1,train
doc_05830,comp.windows.x,4,thread_group_03356,1,1,test
doc_05831,comp.os.ms-windows.misc,1,thread_group_00207,5,1,train
doc_05832,comp.os.ms-windows.misc,1,thread_group_00321,11,1,val
doc_05833,comp.sys.mac.hardware,3,thread_group_01768,3,1,train
doc_05834,comp.sys.mac.hardware,3,thread_group_02842,4,1,train
doc_05835,sci.crypt,5,thread_group_00723,7,1,train
doc_05836,comp.sys.ibm.pc.hardware,2,thread_group_03357,1,1,train
doc_05837,comp.os.ms-windows.misc,1,thread_group_00215,11,1,train
doc_05838,sci.crypt,5,thread_group_01204,3,1,test
doc_05839,sci.crypt,5,thread_group_03358,1,1,train
doc_05840,comp.sys.ibm.pc.hardware,2,thread_group_03359,1,1,train
doc_05841,sci.crypt,5,thread_group_00136,32,1,test
doc_05842,comp.os.ms-windows.misc,1,thread_group_00092,13,1,train
doc_05843,comp.graphics,0,thread_group_03360,1,1,train
doc_05844,comp.os.ms-windows.misc,1,thread_group_03361,1,1,train
doc_05845,comp.sys.mac.hardware,3,thread_group_02965,3,1,test
doc_05846,sci.crypt,5,thread_group_02042,6,1,train
doc_05847,comp.sys.ibm.pc.hardware,2,thread_group_03362,1,1,train
doc_05848,comp.sys.ibm.pc.hardware,2,thread_group_02200,3,1,test
doc_05849,comp.os.ms-windows.misc,1,thread_group_03363,1,1,train
doc_05850,comp.graphics,0,thread_group_03364,1,1,train
doc_05851,sci.crypt,5,thread_group_00779,38,1,train
doc_05852,comp.windows.x,4,thread_group_03365,1,1,train
doc_05853,comp.graphics,0,thread_group_03366,1,1,train
doc_05854,comp.sys.mac.hardware,3,thread_group_01341,7,1,train
doc_05855,comp.sys.ibm.pc.hardware,2,thread_group_00132,7,1,test
doc_05856,comp.windows.x,4,thread_group_03367,1,1,train
doc_05857,comp.os.ms-windows.misc,1,thread_group_03368,1,1,train
doc_05858,comp.os.ms-windows.misc,1,thread_group_03019,2,1,val
doc_05859,comp.os.ms-windows.misc,1,thread_group_02624,4,1,val
doc_05860,comp.windows.x,4,thread_group_01393,5,1,val
doc_05861,comp.windows.x,4,thread_group_00205,26,1,test
doc_05862,sci.crypt,5,thread_group_00136,32,1,test
doc_05863,comp.windows.x,4,thread_group_03369,1,1,val
doc_05864,comp.windows.x,4,thread_group_03370,1,1,train
doc_05865,comp.windows.x,4,thread_group_03371,1,1,train
doc_05866,comp.graphics,0,thread_group_03372,1,1,train
doc_05867,comp.graphics,0,thread_group_00508,13,1,val
doc_05868,sci.crypt,5,thread_group_00460,11,1,val
doc_05869,comp.os.ms-windows.misc,1,thread_group_03251,2,1,train
doc_05870,sci.electronics,6,thread_group_03373,1,1,test
doc_05871,sci.electronics,6,thread_group_00324,19,1,val
doc_05872,sci.electronics,6,thread_group_00255,17,1,train
doc_05873,sci.crypt,5,thread_group_00460,11,1,val
doc_05874,comp.sys.ibm.pc.hardware,2,thread_group_03374,1,1,train
doc_05875,comp.graphics,0,thread_group_01761,2,1,train
doc_05876,comp.windows.x,4,thread_group_03375,1,1,train
doc_05877,sci.electronics,6,thread_group_00550,13,1,test
doc_05878,sci.electronics,6,thread_group_02534,3,1,train
doc_05879,comp.sys.ibm.pc.hardware,2,thread_group_03376,1,1,train
doc_05880,sci.electronics,6,thread_group_00999,6,1,train
doc_05881,comp.sys.ibm.pc.hardware,2,thread_group_03377,1,1,train
doc_05882,comp.graphics,0,thread_group_03378,1,1,train
doc_05883,comp.graphics,0,thread_group_02951,2,1,test
doc_05884,comp.graphics,0,thread_group_03379,1,1,train
doc_05885,comp.windows.x,4,thread_group_03380,1,1,val
doc_05886,sci.electronics,6,thread_group_03381,1,1,train
doc_05887,comp.graphics,0,thread_group_03382,1,1,train
doc_05888,comp.graphics,0,thread_group_00325,10,1,train
doc_05889,sci.electronics,6,thread_group_01809,3,1,val
doc_05890,comp.graphics,0,thread_group_03383,1,1,train
doc_05891,comp.sys.ibm.pc.hardware,2,thread_group_03384,1,1,train
doc_05892,comp.windows.x,4,thread_group_03385,1,1,val
doc_05893,comp.os.ms-windows.misc,1,thread_group_03634,2,1,train
doc_05894,comp.sys.ibm.pc.hardware,2,thread_group_02585,2,1,train
doc_05895,comp.graphics,0,thread_group_00390,9,1,test
doc_05896,sci.crypt,5,thread_group_00779,38,1,train
doc_05897,comp.os.ms-windows.misc,1,thread_group_00455,2,1,val
doc_05898,comp.sys.ibm.pc.hardware,2,thread_group_03386,2,1,train
doc_05899,comp.sys.mac.hardware,3,thread_group_02577,3,1,train
doc_05900,sci.crypt,5,thread_group_00118,234,1,train
doc_05901,comp.sys.ibm.pc.hardware,2,thread_group_02872,2,1,train
doc_05902,comp.sys.mac.hardware,3,thread_group_03387,1,1,train
doc_05903,comp.sys.mac.hardware,3,thread_group_00627,4,1,test
doc_05904,comp.sys.ibm.pc.hardware,2,thread_group_02734,4,1,train
doc_05905,sci.electronics,6,thread_group_00878,3,1,val
doc_05906,comp.os.ms-windows.misc,1,thread_group_03388,1,1,test
doc_05907,sci.crypt,5,thread_group_00118,234,1,train
doc_05908,comp.sys.ibm.pc.hardware,2,thread_group_03389,1,1,val
doc_05909,sci.crypt,5,thread_group_00118,234,1,train
doc_05910,comp.os.ms-windows.misc,1,thread_group_03390,1,1,train
doc_05911,comp.sys.mac.hardware,3,thread_group_03391,2,1,train
doc_05912,comp.sys.mac.hardware,3,thread_group_03392,1,1,train
doc_05913,sci.crypt,5,thread_group_00889,5,1,train
doc_05914,comp.sys.ibm.pc.hardware,2,thread_group_03393,1,1,train
doc_05915,comp.os.ms-windows.misc,1,thread_group_03394,2,1,train
doc_05916,comp.sys.mac.hardware,3,thread_group_00404,11,1,train
doc_05917,comp.os.ms-windows.misc,1,thread_group_03395,1,1,train
doc_05918,sci.electronics,6,thread_group_03396,2,1,train
doc_05919,comp.sys.ibm.pc.hardware,2,thread_group_00055,8,1,train
doc_05920,sci.electronics,6,thread_group_03397,2,1,train
doc_05921,sci.crypt,5,thread_group_00613,22,1,val
doc_05922,comp.sys.ibm.pc.hardware,2,thread_group_00744,5,1,train
doc_05923,comp.windows.x,4,thread_group_03398,1,1,val
doc_05924,comp.windows.x,4,thread_group_00331,7,1,train
doc_05925,comp.os.ms-windows.misc,1,thread_group_00144,4,1,val
doc_05926,comp.windows.x,4,thread_group_00213,3,1,test
doc_05927,comp.sys.ibm.pc.hardware,2,thread_group_02683,4,1,train
doc_05928,comp.os.ms-windows.misc,1,thread_group_00286,8,1,test
doc_05929,sci.crypt,5,thread_group_00260,10,1,train
doc_05930,comp.graphics,0,thread_group_03399,1,1,train
doc_05931,comp.graphics,0,thread_group_03400,1,1,train
doc_05932,comp.os.ms-windows.misc,1,thread_group_03401,1,1,test
doc_05933,comp.sys.mac.hardware,3,thread_group_02842,4,1,train
doc_05934,comp.sys.mac.hardware,3,thread_group_03402,1,1,train
doc_05935,comp.windows.x,4,thread_group_00893,10,1,train
doc_05936,comp.graphics,0,thread_group_02168,5,1,train
doc_05937,sci.electronics,6,thread_group_03403,1,1,train
doc_05938,comp.os.ms-windows.misc,1,thread_group_01053,14,1,train
doc_05939,comp.os.ms-windows.misc,1,thread_group_01530,3,1,train
doc_05940,sci.crypt,5,thread_group_03263,2,1,val
doc_05941,sci.crypt,5,thread_group_01642,16,1,val
doc_05942,comp.sys.ibm.pc.hardware,2,thread_group_03404,1,1,train
doc_05943,comp.windows.x,4,thread_group_03405,1,1,train
doc_05944,sci.electronics,6,thread_group_00537,3,1,train
doc_05945,sci.crypt,5,thread_group_00805,3,1,val
doc_05946,comp.sys.mac.hardware,3,thread_group_00424,6,1,train
doc_05947,sci.crypt,5,thread_group_00118,234,1,train
doc_05948,comp.sys.mac.hardware,3,thread_group_03406,1,1,train
doc_05949,sci.crypt,5,thread_group_00118,234,1,train
doc_05950,sci.electronics,6,thread_group_00434,8,1,val
doc_05951,comp.sys.ibm.pc.hardware,2,thread_group_03407,2,1,train
doc_05952,comp.graphics,0,thread_group_03408,2,1,test
doc_05953,comp.os.ms-windows.misc,1,thread_group_03409,1,1,val
doc_05954,sci.electronics,6,thread_group_00798,4,1,val
doc_05955,sci.electronics,6,thread_group_03410,2,1,test
doc_05956,comp.windows.x,4,thread_group_00331,7,1,train
doc_05957,sci.electronics,6,thread_group_02297,3,1,test
doc_05958,comp.windows.x,4,thread_group_01408,3,1,train
doc_05959,comp.graphics,0,thread_group_02052,2,1,train
doc_05960,comp.sys.mac.hardware,3,thread_group_00315,2,1,train
doc_05961,comp.sys.ibm.pc.hardware,2,thread_group_01539,3,1,test
doc_05962,comp.windows.x,4,thread_group_00794,5,1,train
doc_05963,comp.windows.x,4,thread_group_03411,1,1,train
doc_05964,comp.graphics,0,thread_group_00650,13,1,train
doc_05965,comp.windows.x,4,thread_group_00264,5,1,test
doc_05966,comp.graphics,0,thread_group_01867,4,1,test
doc_05967,comp.graphics,0,thread_group_03412,1,1,train
doc_05968,comp.graphics,0,thread_group_03413,1,1,train
doc_05969,comp.sys.ibm.pc.hardware,2,thread_group_03414,1,1,val
doc_05970,sci.electronics,6,thread_group_00509,46,1,train
doc_05971,comp.os.ms-windows.misc,1,thread_group_03415,1,1,test
doc_05972,sci.crypt,5,thread_group_00391,31,1,train
doc_05973,comp.windows.x,4,thread_group_03416,1,1,train
doc_05974,comp.sys.ibm.pc.hardware,2,thread_group_03417,1,1,train
doc_05975,sci.electronics,6,thread_group_03418,2,1,train
doc_05976,sci.electronics,6,thread_group_01840,4,1,train
doc_05977,comp.windows.x,4,thread_group_03419,1,1,train
doc_05978,comp.sys.mac.hardware,3,thread_group_01816,2,1,train
doc_05979,comp.windows.x,4,thread_group_00193,3,1,train
doc_05980,comp.sys.ibm.pc.hardware,2,thread_group_03420,1,1,test
doc_05981,comp.windows.x,4,thread_group_03421,1,1,train
